visitor_id,lastpurchasetime,recency,frequency,monetary
9917,2019-02-10 18:20:19.349,3,1,3
9918,2019-02-12 16:14:14.036,1,1,1
9919,2019-02-10 00:37:01.498,4,4,5
9920,2019-02-12 15:45:23.336,1,4,3
9921,2019-02-11 19:56:12.085,2,1,4
9922,2019-02-12 06:14:20.988,1,3,4
9923,2019-02-11 13:49:07.133,2,3,4
9924,2019-02-09 20:18:01.647,4,2,4
9925,2019-02-11 19:31:25.901,2,3,1
9926,2019-02-12 10:56:18.546,1,2,3
9927,2019-02-12 13:13:10.304,1,3,4
9928,2019-02-09 17:59:21.757,4,5,5
9929,2019-02-09 20:46:22.520,4,1,1
9930,2019-02-12 08:18:14.873,1,3,2
9931,2019-02-12 21:08:10.878,1,3,4
9932,2019-02-11 23:59:43.071,2,3,5
9933,2019-02-11 09:55:53.250,2,5,2
9934,2019-02-11 00:05:23.367,3,2,2
9935,2019-02-10 15:44:16.642,3,1,1
9936,2019-02-11 17:56:20.051,2,3,4
9937,2019-02-11 15:51:42.216,2,2,1
9938,2019-02-11 18:49:36.218,2,5,4
9939,2019-02-11 09:41:28.491,2,4,1
9940,2019-02-12 14:01:55.084,1,1,4
9941,2019-02-09 23:58:05.691,4,2,1
9942,2019-02-07 22:34:52.409,5,5,3
9943,2019-02-11 00:05:11.443,3,5,2
9944,2019-02-12 00:15:27.312,2,3,2
9945,2019-02-11 17:48:13.768,2,3,2
9946,2019-02-12 11:01:50.502,1,1,4
9947,2019-02-11 19:06:58.190,2,1,2
9948,2019-02-09 16:06:14.941,4,1,5
9949,2019-02-09 00:11:58.066,5,4,2
9950,2019-02-11 16:28:02.889,2,2,2
9951,2019-02-07 14:24:24.645,5,4,4
9952,2019-02-08 09:15:28.580,5,4,3
9953,2019-02-08 02:31:58.489,5,4,4
9954,2019-02-10 17:38:15.223,3,3,2
9955,2019-02-12 13:29:49.815,1,1,1
9956,2019-02-10 11:34:22.956,3,4,4
9957,2019-02-12 18:35:53.350,1,1,4
9958,2019-02-12 01:24:00.633,2,1,3
9959,2019-02-09 19:46:42.359,4,4,4
9960,2019-02-12 11:19:45.482,1,4,4
9961,2019-02-12 18:03:09.379,1,4,2
9962,2019-02-10 15:39:23.712,3,5,3
9963,2019-02-10 09:10:34.214,3,4,4
9964,2019-02-10 19:34:43.715,3,2,2
9965,2019-02-12 17:48:02.455,1,5,5
9966,2019-02-09 00:21:08.452,5,4,5
9967,2019-02-12 21:52:07.054,1,2,3
9968,2019-02-11 20:14:13.150,2,5,5
9969,2019-02-07 23:50:44.816,5,4,5
9970,2019-02-10 10:29:10.860,3,1,1
9971,2019-02-11 13:55:08.713,2,1,3
9972,2019-02-08 15:52:23.362,5,1,3
9973,2019-02-08 18:58:29.355,5,3,5
9974,2019-02-12 17:35:47.931,1,5,3
9975,2019-02-08 17:37:52.703,5,2,1
9976,2019-02-12 16:37:24.076,1,1,1
9977,2019-02-12 18:37:47.647,1,4,2
9978,2019-02-09 14:53:20.001,4,3,4
9979,2019-02-11 13:58:58.937,2,5,4
9980,2019-02-11 10:53:18.711,2,3,3
9981,2019-02-08 20:07:56.215,5,3,1
9982,2019-02-12 11:48:04.367,1,3,4
9983,2019-02-11 22:12:50.941,2,4,2
9984,2019-02-04 11:38:59.785,5,1,2
9985,2019-02-10 06:55:46.921,3,2,5
9986,2019-02-10 18:02:27.184,3,4,5
9987,2019-02-12 16:41:47.936,1,3,2
9988,2019-02-12 13:39:32.904,1,3,4
9989,2019-02-10 11:24:30.416,3,3,1
9990,2019-02-10 04:08:35.936,4,2,1
9991,2019-02-09 10:32:51.758,4,3,4
9992,2019-02-12 19:36:20.971,1,5,3
9993,2019-02-12 17:51:27.471,1,1,3
9994,2019-02-07 02:40:52.125,5,2,3
9995,2019-02-11 17:22:30.341,2,4,1
9996,2019-02-12 14:30:38.131,1,5,5
9997,2019-02-11 10:48:13.050,2,1,1
9998,2019-02-12 15:09:31.954,1,1,3
9999,2019-02-12 18:38:07.799,1,3,3
10000,2019-02-12 15:48:56.287,1,3,3
10001,2019-02-10 21:05:14.172,3,2,4
10002,2019-02-12 06:51:11.377,1,4,4
10003,2019-02-09 21:20:28.980,4,2,3
10004,2019-02-05 14:59:10.523,5,5,4
10005,2019-02-05 17:00:27.178,5,2,2
10006,2019-02-09 22:15:57.414,4,4,1
10007,2019-02-12 21:04:05.467,1,4,5
10008,2019-02-11 19:01:16.078,2,3,3
10009,2019-02-10 08:09:32.986,3,5,3
10010,2019-02-10 12:35:49.321,3,3,3
10011,2019-02-12 10:48:02.030,1,3,1
10012,2019-02-07 20:18:04.474,5,4,4
10013,2019-02-12 12:08:00.871,1,3,2
10014,2019-02-11 19:21:37.272,2,3,1
10015,2019-02-08 11:28:05.117,5,4,5
10016,2019-02-07 04:21:16.899,5,4,4
10017,2019-02-11 13:55:29.824,2,2,3
10018,2019-02-11 17:03:15.346,2,2,4
10019,2019-02-08 21:29:49.799,5,1,4
10020,2019-02-12 14:51:21.108,1,1,3
10021,2019-02-10 07:11:53.001,3,1,3
10022,2019-02-08 21:33:36.627,5,4,2
10023,2019-02-11 15:25:03.374,2,5,4
10024,2019-02-08 20:37:32.449,5,1,3
10025,2019-02-09 22:19:10.528,4,1,4
10026,2019-02-08 17:45:29.944,5,2,5
10027,2019-02-11 13:49:41.665,2,1,3
10028,2019-02-11 23:29:09.464,2,4,2
10029,2019-02-12 11:49:56.429,1,2,3
10030,2019-02-11 19:23:25.071,2,1,5
10031,2019-02-11 10:45:15.530,2,2,3
10032,2019-02-11 10:31:50.124,2,4,4
10033,2019-02-12 20:47:37.574,1,1,1
10034,2019-02-09 23:03:14.417,4,2,5
10035,2019-02-11 10:42:59.819,2,4,3
10036,2019-02-10 11:59:59.668,3,5,4
10037,2019-02-08 10:35:07.587,5,4,3
10038,2019-02-10 08:02:30.515,3,4,5
10039,2019-02-09 13:56:15.571,4,1,1
10040,2019-02-12 07:07:57.312,1,5,1
10041,2019-02-12 15:40:12.939,1,1,2
10042,2019-02-11 16:40:23.704,2,4,3
10043,2019-02-11 03:18:46.585,3,4,2
10044,2019-02-12 19:50:55.827,1,3,3
10045,2019-02-09 10:40:07.185,4,4,3
10046,2019-02-12 17:32:35.867,1,4,2
10047,2019-02-09 14:56:40.135,4,3,1
10048,2019-02-08 16:19:32.216,5,5,3
10049,2019-02-11 22:37:19.822,2,3,4
10050,2019-02-11 15:57:18.873,2,3,4
10051,2019-02-12 16:18:55.974,1,4,5
10052,2019-02-12 14:18:05.886,1,1,3
10053,2019-02-10 23:06:32.061,3,3,2
10054,2019-02-09 21:22:07.605,4,5,4
10055,2019-02-09 00:04:40.814,5,4,4
10056,2019-02-12 20:42:52.639,1,1,1
10057,2019-02-08 14:41:16.878,5,2,3
10058,2019-02-09 22:34:54.647,4,1,2
10059,2019-02-04 15:11:34.436,5,3,5
10060,2019-02-10 18:53:22.273,3,1,5
10061,2019-02-08 18:58:49.447,5,1,1
10062,2019-02-11 15:49:11.443,2,3,4
10063,2019-02-09 22:14:11.471,4,3,4
10064,2019-02-12 06:19:52.940,1,4,5
10065,2019-02-06 21:55:33.436,5,1,3
10066,2019-02-12 16:59:13.596,1,4,4
10067,2019-02-12 19:01:17.755,1,2,2
10068,2019-02-07 23:01:11.907,5,2,3
10069,2019-02-10 20:25:45.996,3,4,4
10070,2019-02-11 10:25:17.092,2,3,3
10071,2019-02-12 08:27:17.500,1,1,2
10072,2019-02-12 17:07:22.392,1,5,4
10073,2019-02-08 00:38:40.753,5,4,1
10074,2019-02-11 19:14:59.228,2,5,4
10075,2019-02-12 20:58:20.694,1,4,5
10076,2019-02-10 14:33:32.990,3,3,3
10077,2019-02-08 14:32:57.557,5,1,5
10078,2019-02-10 19:35:51.121,3,3,4
10079,2019-02-10 21:23:07.896,3,1,3
10080,2019-02-12 13:55:52.624,1,1,3
10081,2019-02-09 01:03:40.740,5,2,5
10082,2019-02-12 06:14:03.312,1,3,1
10083,2019-02-11 23:21:40.342,2,1,2
10084,2019-02-06 07:17:31.628,5,1,4
10085,2019-02-10 00:52:45.680,4,2,2
10086,2019-02-12 11:24:54.367,1,5,2
10087,2019-02-11 21:57:06.624,2,2,1
10088,2019-02-07 21:58:39.693,5,2,3
10089,2019-02-12 06:47:51.472,1,3,3
10090,2019-02-11 09:46:54.881,2,3,1
10091,2019-02-12 19:45:55.087,1,3,2
10092,2019-02-11 02:03:55.086,3,4,5
10093,2019-02-08 17:09:57.122,5,2,2
10094,2019-02-11 12:52:07.803,2,4,3
10095,2019-02-08 23:46:07.718,5,1,2
10096,2019-02-11 13:33:19.325,2,3,5
10097,2019-02-09 10:17:15.931,4,3,4
10098,2019-02-10 15:52:08.574,3,3,4
10099,2019-02-11 12:37:58.756,2,3,3
10100,2019-02-08 15:01:40.878,5,1,2
10101,2019-02-11 16:43:55.862,2,2,2
10102,2019-02-12 18:11:41.545,1,4,4
10103,2019-02-12 20:36:42.850,1,5,5
10104,2019-02-10 12:34:35.900,3,2,3
10105,2019-02-10 15:25:53.999,3,1,2
10106,2019-02-05 11:44:07.461,5,1,1
10107,2019-02-12 00:20:32.655,2,3,3
10108,2019-02-11 20:02:55.526,2,4,3
10109,2019-02-10 16:00:40.928,3,1,3
10110,2019-02-11 19:58:02.436,2,1,1
10111,2019-02-08 21:18:42.086,5,3,4
10112,2019-02-12 13:04:11.691,1,5,4
10113,2019-02-11 12:31:09.498,2,3,4
10114,2019-02-11 23:05:29.258,2,4,5
10115,2019-02-11 17:35:40.988,2,1,1
10116,2019-02-11 11:42:40.402,2,3,3
10117,2019-02-12 18:46:46.213,1,5,2
10118,2019-02-09 21:57:36.957,4,2,1
10119,2019-02-10 17:02:20.973,3,3,3
10120,2019-02-11 11:36:39.932,2,2,4
10121,2019-02-11 20:35:31.962,2,5,3
10122,2019-02-12 17:37:48.430,1,2,2
10123,2019-02-12 12:19:14.630,1,3,3
10124,2019-02-12 19:53:18.652,1,3,1
10125,2019-02-08 23:58:01.982,5,4,3
10126,2019-02-12 08:59:10.337,1,3,5
10127,2019-02-10 11:27:31.715,3,4,2
10128,2019-02-12 21:02:48.346,1,5,2
10129,2019-02-12 20:10:37.734,1,3,4
10130,2019-02-07 16:31:54.271,5,4,4
10131,2019-02-09 22:55:54.953,4,2,3
10132,2019-02-09 18:32:03.115,4,1,1
10133,2019-02-12 14:36:50.139,1,1,1
10134,2019-02-12 13:14:56.146,1,2,2
10135,2019-02-10 15:20:15.517,3,3,4
10136,2019-02-08 16:43:50.343,5,2,2
10137,2019-02-10 19:33:30.752,3,2,3
10138,2019-02-11 15:43:06.067,2,4,2
10139,2019-02-09 10:52:00.743,4,3,2
10140,2019-02-12 17:02:22.057,1,5,5
10141,2019-02-10 11:28:21.263,3,5,4
10142,2019-02-11 22:01:44.291,2,5,4
10143,2019-02-10 20:19:31.016,3,3,4
10144,2019-02-10 13:51:25.657,3,1,3
10145,2019-02-12 13:40:42.182,1,2,2
10146,2019-02-10 23:40:04.322,3,1,1
10147,2019-02-07 18:39:54.242,5,2,2
10148,2019-02-11 19:02:09.381,2,3,2
10149,2019-02-12 12:20:14.705,1,5,5
10150,2019-02-10 23:04:03.074,3,3,2
10151,2019-02-11 14:26:50.602,2,1,1
10152,2019-02-09 14:09:12.998,4,2,2
10153,2019-02-11 14:59:06.080,2,3,2
10154,2019-02-12 12:16:35.864,1,2,2
10155,2019-02-10 13:42:56.916,3,3,3
10156,2019-02-08 15:45:57.359,5,4,4
10157,2019-02-12 18:10:00.936,1,1,2
10158,2019-02-12 20:16:48.607,1,1,1
10159,2019-02-08 17:37:45.469,5,2,4
10160,2019-02-10 16:03:34.997,3,4,3
10161,2019-02-10 15:10:47.397,3,1,1
10162,2019-02-09 17:28:13.042,4,2,2
10163,2019-02-11 16:00:32.703,2,4,5
10164,2019-02-02 12:45:26.197,5,3,4
10165,2019-02-12 11:08:37.637,1,1,1
10166,2019-02-11 22:04:14.764,2,2,1
10167,2019-02-11 20:33:46.207,2,4,1
10168,2019-02-10 11:29:01.878,3,1,1
10169,2019-02-11 19:04:34.098,2,1,4
10170,2019-02-09 11:36:49.490,4,1,3
10171,2019-02-11 18:15:16.705,2,4,2
10172,2019-02-10 18:17:59.850,3,1,4
10173,2019-02-11 14:59:10.274,2,3,5
10174,2019-02-11 08:10:06.585,2,1,3
10175,2019-02-11 14:56:04.506,2,4,2
10176,2019-02-10 03:56:52.093,4,1,1
10177,2019-02-06 16:45:23.285,5,1,1
10178,2019-02-12 13:55:48.092,1,3,1
10179,2019-02-12 02:21:00.771,2,5,3
10180,2019-02-11 10:46:48.790,2,3,5
10181,2019-02-10 20:26:33.230,3,1,2
10182,2019-02-10 13:04:47.269,3,4,3
10183,2019-02-12 16:44:16.479,1,4,3
10184,2019-02-10 13:41:49.917,3,4,3
10185,2019-02-11 15:48:17.285,2,4,3
10186,2019-02-10 08:35:53.862,3,1,2
10187,2019-02-10 17:17:01.757,3,5,5
10188,2019-02-09 22:49:47.857,4,3,3
10189,2019-02-10 14:30:42.598,3,2,4
10190,2019-02-12 13:16:52.901,1,2,1
10191,2019-02-08 15:01:54.193,5,4,5
10192,2019-02-10 20:44:41.409,3,4,4
10193,2019-02-11 17:14:01.666,2,3,4
10194,2019-02-12 20:47:26.868,1,1,1
10195,2019-02-10 00:33:39.267,4,4,4
10196,2019-02-09 22:32:09.864,4,5,3
10197,2019-02-08 10:43:47.143,5,3,5
10198,2019-02-11 01:47:23.694,3,2,1
10199,2019-02-09 23:29:29.540,4,1,3
10200,2019-02-10 13:13:04.042,3,2,1
10201,2019-02-09 18:49:54.110,4,5,5
10202,2019-02-10 15:38:24.722,3,3,3
10203,2019-02-06 14:10:51.414,5,3,1
10204,2019-02-12 20:02:32.956,1,3,4
10205,2019-02-10 11:35:15.295,3,2,3
10206,2019-02-11 20:46:12.091,2,4,4
10207,2019-02-10 15:14:21.788,3,3,2
10208,2019-02-11 21:58:30.732,2,2,4
10209,2019-02-10 00:39:27.544,4,5,5
10210,2019-02-09 09:28:53.099,4,2,2
10211,2019-02-11 19:05:30.390,2,1,3
10212,2019-02-12 14:35:54.324,1,1,2
10213,2019-02-09 18:22:54.115,4,1,1
10214,2019-02-12 13:11:06.703,1,2,2
10215,2019-02-09 15:18:48.510,4,4,1
10216,2019-02-11 15:06:33.296,2,1,1
10217,2019-02-09 20:37:42.250,4,3,2
10218,2019-02-10 16:15:53.388,3,1,5
10219,2019-02-12 15:59:05.183,1,5,4
10220,2019-02-10 16:22:35.482,3,3,5
10221,2019-02-12 10:05:05.663,1,4,2
10222,2019-02-11 22:35:22.596,2,5,4
10223,2019-02-12 20:19:37.968,1,5,4
10224,2019-02-10 14:23:23.421,3,3,3
10225,2019-02-12 02:17:16.361,2,1,1
10226,2019-02-12 13:51:58.424,1,5,2
10227,2019-02-11 11:37:46.793,2,1,1
10228,2019-02-11 15:34:10.306,2,1,1
10229,2019-02-12 04:29:46.283,2,1,1
10230,2019-02-10 12:13:03.357,3,2,1
10231,2019-02-12 20:13:41.270,1,3,4
10232,2019-02-12 18:12:00.029,1,3,4
10233,2019-02-10 14:27:12.954,3,2,1
10234,2019-02-11 15:10:49.252,2,3,2
10235,2019-02-11 10:17:23.854,2,4,3
10236,2019-02-12 18:56:06.523,1,2,2
10237,2019-02-09 22:52:34.147,4,3,1
10238,2019-02-12 02:38:55.425,2,5,3
10239,2019-02-11 08:28:13.637,2,5,4
10240,2019-02-12 11:37:50.878,1,3,4
10241,2019-02-10 15:13:19.653,3,5,4
10242,2019-02-12 13:54:30.613,1,2,2
10243,2019-02-12 17:04:45.871,1,3,4
10244,2019-02-12 16:40:57.841,1,5,4
10245,2019-02-11 22:20:46.501,2,4,4
10246,2019-02-09 09:52:18.149,4,2,1
10247,2019-02-09 18:34:42.400,4,1,3
10248,2019-02-10 16:57:27.858,3,1,2
10249,2019-02-10 01:49:58.831,4,3,3
10250,2019-02-11 08:22:40.240,2,2,3
10251,2019-02-09 22:21:53.802,4,1,1
10252,2019-02-11 17:16:09.453,2,5,5
10253,2019-02-10 17:20:06.546,3,4,2
10254,2019-02-07 01:49:33.069,5,3,3
10255,2019-02-09 13:32:38.173,4,5,4
10256,2019-02-10 15:29:24.329,3,3,4
10257,2019-02-11 09:37:25.076,2,4,1
10258,2019-02-05 18:51:40.792,5,3,3
10259,2019-02-09 02:05:00.706,5,1,1
10260,2019-02-10 09:51:47.301,3,2,2
10261,2019-02-12 19:04:38.103,1,3,2
10262,2019-02-08 06:00:17.992,5,2,3
10263,2019-02-10 16:16:42.014,3,4,1
10264,2019-02-07 10:05:39.487,5,5,5
10265,2019-02-12 11:22:25.884,1,2,4
10266,2019-02-10 06:36:25.056,3,1,2
10267,2019-02-11 19:42:42.759,2,5,3
10268,2019-02-06 20:39:18.433,5,3,5
10269,2019-02-11 12:41:32.824,2,4,4
10270,2019-02-11 10:52:49.390,2,1,4
10271,2019-02-08 16:37:04.829,5,3,3
10272,2019-02-10 13:06:34.688,3,4,5
10273,2019-02-12 10:52:43.284,1,4,3
10274,2019-02-12 16:19:03.564,1,2,5
10275,2019-02-12 14:39:19.280,1,1,4
10276,2019-02-07 11:52:28.934,5,1,1
10277,2019-02-10 09:10:36.066,3,4,2
10278,2019-02-12 13:28:03.069,1,2,4
10279,2019-02-11 22:03:11.032,2,3,2
10280,2019-02-12 15:25:36.927,1,1,2
10281,2019-02-10 11:37:56.541,3,1,4
10282,2019-02-12 11:27:04.732,1,4,5
10283,2019-02-11 16:31:34.339,2,3,5
10284,2019-02-06 16:14:08.433,5,5,5
10285,2019-02-09 22:25:03.022,4,1,3
10286,2019-02-12 19:39:33.500,1,2,5
10287,2019-02-12 10:06:25.095,1,4,5
10288,2019-02-12 10:05:10.503,1,1,1
10289,2019-02-09 21:12:05.585,4,2,1
10290,2019-02-11 18:53:06.840,2,5,3
10291,2019-02-09 21:50:03.946,4,2,1
10292,2019-02-10 12:22:36.592,3,1,4
10293,2019-02-11 21:14:14.261,2,4,2
10294,2019-02-11 13:47:42.303,2,1,2
10295,2019-02-09 22:18:08.405,4,4,4
10296,2019-02-12 16:00:19.087,1,5,2
10297,2019-02-04 20:35:14.723,5,3,5
10298,2019-02-11 08:47:54.541,2,3,5
10299,2019-02-12 18:49:48.295,1,1,3
10300,2019-02-12 17:26:23.022,1,4,4
10301,2019-02-12 21:28:01.390,1,5,4
10302,2019-02-12 00:43:32.388,2,3,3
10303,2019-02-11 13:56:49.919,2,3,2
10304,2019-02-10 10:54:27.579,3,5,5
10305,2019-02-10 04:14:15.843,4,1,4
10306,2019-02-08 21:21:58.519,5,4,5
10307,2019-02-10 16:04:04.654,3,3,5
10308,2019-02-10 13:38:43.337,3,3,3
10309,2019-02-11 20:01:09.144,2,3,4
10310,2019-02-12 21:59:53.965,1,5,5
10311,2019-02-08 23:08:36.370,5,5,2
10312,2019-02-08 16:47:36.370,5,3,4
10313,2019-02-12 09:50:43.908,1,1,4
10314,2019-02-10 23:45:13.589,3,1,1
10315,2019-02-12 15:08:56.237,1,4,3
10316,2019-02-09 17:25:57.346,4,2,3
10317,2019-02-10 15:01:29.119,3,5,5
10318,2019-02-11 14:54:49.055,2,5,3
10319,2019-02-06 16:24:00.225,5,2,4
10320,2019-02-05 19:27:07.111,5,3,2
10321,2019-02-08 23:27:42.161,5,5,1
10322,2019-02-11 15:48:15.967,2,5,1
10323,2019-02-10 14:18:46.875,3,5,5
10324,2019-02-09 12:17:34.048,4,3,4
10325,2019-02-10 10:03:23.913,3,2,2
10326,2019-02-10 12:27:33.259,3,4,4
10327,2019-02-10 07:36:23.375,3,1,2
10328,2019-02-12 17:21:00.629,1,3,1
10329,2019-02-12 17:15:37.940,1,3,1
10330,2019-02-11 00:04:32.950,3,5,5
10331,2019-02-12 17:33:19.480,1,5,5
10332,2019-02-09 19:56:04.537,4,2,4
10333,2019-02-09 23:05:29.844,4,5,5
10334,2019-02-11 23:08:51.819,2,5,3
10335,2019-02-11 18:55:12.079,2,4,4
10336,2019-02-10 11:56:52.122,3,3,4
10337,2019-02-12 15:09:35.555,1,2,3
10338,2019-02-11 22:32:40.333,2,4,4
10339,2019-02-12 15:12:19.552,1,4,1
10340,2019-02-10 16:44:13.486,3,3,1
10341,2019-02-11 16:18:57.175,2,1,5
10342,2019-02-12 02:23:56.428,2,3,3
10343,2019-02-10 22:09:38.311,3,3,2
10344,2019-02-10 14:00:35.312,3,2,5
10345,2019-02-10 14:59:03.322,3,2,4
10346,2019-02-09 11:06:14.937,4,1,2
10347,2019-02-12 10:55:47.756,1,4,3
10348,2019-02-10 23:23:05.247,3,4,3
10349,2019-02-12 21:55:04.917,1,4,5
10350,2019-02-12 10:02:30.892,1,3,4
10351,2019-02-12 07:30:20.015,1,4,3
10352,2019-02-10 12:40:18.491,3,3,5
10353,2019-02-10 18:21:06.421,3,4,4
10354,2019-02-11 23:12:53.365,2,2,2
10355,2019-02-12 16:34:29.859,1,5,5
10356,2019-02-10 15:00:17.094,3,1,1
10357,2019-02-12 11:23:29.260,1,1,5
10358,2019-02-05 10:18:59.220,5,1,2
10359,2019-02-09 10:40:55.896,4,3,3
10360,2019-02-10 14:49:19.104,3,1,1
10361,2019-02-11 11:07:58.215,2,2,2
10362,2019-02-10 10:09:53.129,3,1,1
10363,2019-02-10 14:05:33.827,3,1,2
10364,2019-02-10 20:57:34.306,3,1,1
10365,2019-02-11 01:27:58.674,3,1,1
10366,2019-02-06 10:55:35.480,5,1,1
10367,2019-02-11 12:55:58.847,2,4,5
10368,2019-02-09 11:28:16.247,4,4,4
10369,2019-02-10 20:34:48.338,3,2,5
10370,2019-02-11 10:50:12.083,2,4,2
10371,2019-02-09 17:18:51.605,4,2,3
10372,2019-02-11 12:23:18.271,2,5,3
10373,2019-02-11 12:52:58.445,2,1,2
10374,2019-02-10 15:27:09.615,3,4,3
10375,2019-02-08 18:46:47.035,5,4,5
10376,2019-02-07 10:53:38.889,5,2,3
10377,2019-02-12 09:01:47.783,1,1,1
10378,2019-02-10 18:03:12.787,3,4,3
10379,2019-02-10 22:16:19.856,3,3,3
10380,2019-02-10 10:49:20.705,3,2,5
10381,2019-02-06 08:53:17.756,5,3,3
10382,2019-02-11 17:29:03.987,2,1,2
10383,2019-02-10 18:11:19.862,3,1,2
10384,2019-02-10 22:14:16.289,3,4,5
10385,2019-02-11 20:09:37.370,2,1,2
10386,2019-02-11 17:22:03.647,2,2,3
10387,2019-02-10 19:27:39.179,3,3,5
10388,2019-02-10 00:36:56.368,4,3,1
10389,2019-02-11 22:07:40.520,2,1,5
10390,2019-02-09 08:52:13.138,4,3,2
10391,2019-02-12 02:19:57.262,2,4,5
10392,2019-02-11 14:23:19.418,2,3,1
10393,2019-02-06 21:53:20.989,5,3,3
10394,2019-02-11 15:01:11.153,2,5,2
10395,2019-02-12 21:37:28.758,1,4,5
10396,2019-02-10 17:36:35.048,3,3,4
10397,2019-02-09 17:22:48.802,4,3,2
10398,2019-02-10 22:34:06.831,3,3,3
10399,2019-02-09 16:16:57.942,4,2,2
10400,2019-02-09 15:27:31.708,4,2,1
10401,2019-02-12 15:54:16.774,1,1,2
10402,2019-02-10 16:13:59.472,3,5,3
10403,2019-02-11 11:08:10.616,2,5,5
10404,2019-02-08 21:44:28.680,5,3,3
10405,2019-02-11 12:17:02.212,2,3,4
10406,2019-02-12 08:59:12.578,1,3,5
10407,2019-02-12 02:43:31.191,2,1,1
10408,2019-02-12 17:23:16.744,1,3,3
10409,2019-02-10 01:20:22.304,4,2,1
10410,2019-02-09 16:50:40.660,4,2,1
10411,2019-02-08 17:55:38.565,5,3,2
10412,2019-02-09 22:27:11.652,4,4,4
10413,2019-02-12 16:16:28.415,1,3,3
10414,2019-02-11 16:13:07.179,2,4,3
10415,2019-02-11 23:41:22.440,2,2,1
10416,2019-02-10 15:29:09.039,3,5,5
10417,2019-02-10 19:38:09.488,3,4,4
10418,2019-02-12 15:44:55.696,1,5,1
10419,2019-02-09 03:03:57.522,5,4,5
10420,2019-02-12 14:49:04.823,1,1,3
10421,2019-02-10 14:35:57.331,3,2,4
10422,2019-02-11 16:26:47.102,2,4,2
10423,2019-02-08 18:38:33.116,5,3,1
10424,2019-02-10 11:12:09.693,3,1,1
10425,2019-02-10 01:46:44.568,4,1,1
10426,2019-02-08 12:48:48.906,5,1,3
10427,2019-02-05 21:54:07.244,5,5,4
10428,2019-02-10 20:34:56.892,3,1,1
10429,2019-02-12 18:08:39.501,1,5,4
10430,2019-02-12 21:24:31.689,1,4,1
10431,2019-02-10 18:26:44.297,3,4,3
10432,2019-02-12 18:14:24.924,1,2,4
10433,2019-02-12 10:56:59.181,1,4,3
10434,2019-02-10 11:35:39.875,3,3,2
10435,2019-02-06 10:36:36.002,5,2,3
10436,2019-02-10 15:32:02.460,3,4,3
10437,2019-02-10 15:15:13.576,3,4,4
10438,2019-02-12 00:00:40.576,2,1,2
10439,2019-02-10 22:14:13.834,3,3,2
10440,2019-02-06 15:42:54.989,5,3,3
10441,2019-02-10 15:03:46.946,3,4,2
10442,2019-02-12 18:34:58.152,1,2,1
10443,2019-02-12 02:41:27.524,2,1,1
10444,2019-02-11 13:16:35.080,2,2,1
10445,2019-02-11 21:01:47.676,2,3,1
10446,2019-02-12 14:07:18.700,1,4,5
10447,2019-02-07 14:32:55.240,5,1,3
10448,2019-02-11 17:41:55.679,2,4,5
10449,2019-02-10 12:27:30.833,3,3,4
10450,2019-02-11 17:45:35.419,2,1,2
10451,2019-02-07 19:57:29.892,5,2,1
10452,2019-02-10 12:30:54.796,3,5,4
10453,2019-02-11 13:19:37.259,2,3,3
10454,2019-02-08 19:17:00.278,5,3,1
10455,2019-02-10 21:08:45.339,3,3,4
10456,2019-02-10 11:30:45.252,3,2,1
10457,2019-02-12 17:33:36.072,1,1,4
10458,2019-02-04 23:10:22.821,5,2,4
10459,2019-02-11 17:54:29.633,2,1,4
10460,2019-02-11 23:35:47.184,2,3,4
10461,2019-02-12 13:57:51.851,1,4,5
10462,2019-02-10 18:51:15.233,3,5,4
10463,2019-02-10 18:40:10.337,3,1,2
10464,2019-02-12 12:35:14.895,1,4,3
10465,2019-02-10 19:32:06.940,3,5,3
10466,2019-02-12 15:50:34.060,1,3,4
10467,2019-02-10 16:08:50.135,3,5,1
10468,2019-02-09 00:20:09.229,5,3,4
10469,2019-02-11 19:06:05.255,2,5,4
10470,2019-02-11 18:21:43.177,2,5,4
10471,2019-02-10 17:37:42.192,3,5,5
10472,2019-02-10 05:26:10.298,3,3,5
10473,2019-02-12 21:15:28.294,1,1,1
10474,2019-02-12 20:22:50.322,1,4,3
10475,2019-02-10 10:43:50.917,3,3,2
10476,2019-02-12 20:15:36.323,1,4,1
10477,2019-02-09 13:13:41.165,4,1,3
10478,2019-02-10 22:19:30.834,3,2,3
10479,2019-02-11 17:46:34.280,2,1,3
10480,2019-02-11 18:12:01.606,2,3,1
10481,2019-02-10 15:58:50.466,3,2,4
10482,2019-02-06 20:27:55.646,5,3,1
10483,2019-02-10 15:46:33.736,3,2,3
10484,2019-02-12 14:17:33.223,1,2,3
10485,2019-02-09 16:33:29.086,4,1,2
10486,2019-02-09 07:15:50.265,4,3,4
10487,2019-02-10 16:30:46.268,3,3,4
10488,2019-02-10 23:45:05.273,3,5,4
10489,2019-02-11 15:57:26.449,2,3,3
10490,2019-02-07 22:51:17.874,5,1,2
10491,2019-02-12 14:17:11.871,1,3,4
10492,2019-02-12 20:03:48.662,1,2,4
10493,2019-02-09 15:57:24.705,4,1,3
10494,2019-02-10 10:09:57.731,3,3,4
10495,2019-02-12 19:24:44.668,1,5,2
10496,2019-02-12 13:55:21.254,1,2,1
10497,2019-02-09 21:33:40.821,4,1,4
10498,2019-02-09 13:10:12.964,4,5,3
